url,Name,Rates,Reviews,Type,Phone,Website,Neighborhood,google-symbols,Website.1,direction
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%B9%D9%81%D8%B1%D8%A7%D8%A1+%D8%A7%D9%84%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f1900113dee4f:0x846d0cb0f287ba9e!8m2!3d24.586993!4d46.574124!16s%2Fg%2F11wbxt9y3d!19sChIJT-49EQAZLz4RnrqH8rAMbYQ?authuser=0&hl=ar&rclk=1,روضة عفراء الانصاريه,3.0,(6),حضانة أطفال,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%89+%D9%84%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1b7bca3851b3:0x28fcbcecfbc9f38a!8m2!3d24.6108111!4d46.634268!16s%2Fg%2F11gnr9fd6f!19sChIJs1E4ynsbLz4RivPJ--y8_Cg?authuser=0&hl=ar&rclk=1,مركز الضيافة الأولى للأطفال,4.3,(75),حضانة أطفال,055 785 9080,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AC%D9%8A%D9%84+%D8%A7%D9%84%D9%86%D8%A7%D8%AC%D8%AD+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A7%D9%87%D9%84%D9%8A%D9%87+%D9%81%D8%B1%D8%B9+%D8%A7%D9%84%D8%B9%D8%B1%D9%8A%D8%AC%D8%A7%D8%A1+%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f1b838e9f41bf:0x26c2ea76638a2eb5!8m2!3d24.5884458!4d46.5975744!16s%2Fg%2F11y41wwzms!19sChIJv0GfjoMbLz4RtS6KY3bqwiY?authuser=0&hl=ar&rclk=1,مركز الجيل الناجح لضيافة الأطفال الاهليه فرع العريجاء الغربي,4.7,(55),رياض أطفال,050 462 5190,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%85%D8%A7%D9%85%D8%A7+%D9%85%D9%8A%D9%85%D9%8A+%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f19f2be6cca87:0x82dc382820462002!8m2!3d24.5783795!4d46.5889993!16s%2Fg%2F11tmwtd01r!19sChIJh8psvvIZLz4RAiBGICg43II?authuser=0&hl=ar&rclk=1,حضانة ماما ميمي المنزلية لضيافة الاطفال,4.0,(3),حضانة أطفال,050 023 2218,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D9%81%D8%B1%D8%A7%D8%B4%D8%A7%D8%AA+%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9+%D9%84%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f23c5c001f34d:0xcb684bc0ea199ae2!8m2!3d24.5562923!4d46.5152568!16s%2Fg%2F11wh6yf5cl!19sChIJTfMBwMUjLz4R4poZ6sBLaMs?authuser=0&hl=ar&rclk=1,روضة فراشات صغيرة للأطفال,4.1,(9),رياض أطفال,055 270 2101,,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D9%A7%D9%A5%E2%80%AD/data=!4m7!3m6!1s0x3e2f18f2f42bffbb:0x9daad28ae0334606!8m2!3d24.5889632!4d46.5377832!16s%2Fg%2F11c1qxgnyg!19sChIJu_8r9PIYLz4RBkYz4IrSqp0?authuser=0&hl=ar&rclk=1,روضة ٧٥,2.9,(15),مدرسة,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D9%87+%D8%B7%D9%88%D9%8A%D9%82+%D8%A7%D9%84%D8%A7%D9%88%D9%84%D9%89%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f8e3f7c853b:0x98918b2e5e0d390c!8m2!3d24.6238353!4d46.521062!16s%2Fg%2F11grv4lhpd!19sChIJO4V8P44fLz4RDDkNXi6LkZg?authuser=0&hl=ar&rclk=1,روضه طويق الاولى,3.8,(6),مدرسة,,,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%85%D8%A7%D9%85%D8%A7+%D9%85%D9%8A%D9%85%D9%8A+%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f199cac768f0b:0x9b9e15cdf33f2078!8m2!3d24.5611715!4d46.5442817!16s%2Fg%2F11scp63qdf!19sChIJC492rJwZLz4ReCA_880Vnps?authuser=0&hl=ar&rclk=1,حضانة ماما ميمي المنزلية,1.0,(1),حضانة أطفال,055 068 8915,,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D9%87+%D9%88%D8%AB%D9%86%D9%88%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f19550dba12a7:0x9f4068c18e6364e7!8m2!3d24.554747!4d46.55563!16s%2Fg%2F11vfb2llyt!19sChIJpxK6DVUZLz4R52RjjsFoQJ8?authuser=0&hl=ar&rclk=1,روضه وثنويه,,,رياض أطفال,,,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%BA%D8%B1%D8%A7%D8%B3+%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f110464a775a3:0xf46e6b74a395993d!8m2!3d24.5530032!4d46.6363856!16s%2Fg%2F11rwqbf0w0!19sChIJo3WnZAQRLz4RPZmVo3RrbvQ?authuser=0&hl=ar&rclk=1,غراس اليوم الأهلية,4.5,(128),حضانة أطفال,059 984 6235,https://ssl.gstatic.com/local/servicebusiness/default_user.png,نمار,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%88%D8%A7%D8%AD%D8%A9+%D8%A8%D9%8A%D8%AA+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D9%81%D8%B1%D8%B9+%D9%86%D9%85%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f19000a281afb:0x3f9486e4c9494350!8m2!3d24.5618521!4d46.5569426!16s%2Fg%2F11lms02zmk!19sChIJ-xooCgAZLz4RUENJyeSGlD8?authuser=0&hl=ar&rclk=1,حضانة واحة بيت الطفولة فرع نمار,4.8,(16),حضانة أطفال,055 040 7067,https://ssl.gstatic.com/local/servicebusiness/default_user.png,نمار,,,غرب الرياض
https://www.google.com/maps/place/%E2%80%8F%D9%85%D8%B4%D8%A7%D8%B1%D9%8A%D8%B9%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fd6ac4779bf:0x4f1b9e25e67b382e!8m2!3d24.5709279!4d46.6845448!16s%2Fg%2F11vl8d6389!19sChIJv3lHrNYPLz4RLjh75iWeG08?authuser=0&hl=ar&rclk=1,‏مشاريعي,5.0,(1),حضانة أطفال,055 443 8817,,نمار,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D9%87+%D8%AF%D9%86%D9%8A%D8%A7+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D9%87+%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f19006d503ec5:0x47a52df3baf501e1!8m2!3d24.5651054!4d46.5923025!16s%2Fg%2F11vrkh_2f7!19sChIJxT5QbQAZLz4R4QH1uvMtpUc?authuser=0&hl=ar&rclk=1,حضانه دنيا الطفوله المنزليه,4.5,(36),حضانة أطفال,056 960 4559,https://ssl.gstatic.com/local/servicebusiness/default_user.png,نمار,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f19be4423a24f:0x34abaf958b6e6d4a!8m2!3d24.5597495!4d46.5545772!16s%2Fg%2F11t_gwm432!19sChIJT6IjRL4ZLz4RSm1ui5WvqzQ?authuser=0&hl=ar&rclk=1,حضانه,5.0,(1),حضانة أطفال,,,نمار,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A7%D9%84%D8%AC%D9%8A%D9%84+%D8%A7%D9%84%D9%88%D8%A7%D8%B9%D8%AF+%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f11fccd72119f:0xa25f8fe463990be5!8m2!3d24.5560992!4d46.6133973!16s%2Fg%2F11h15xd552!19sChIJnxFyzfwRLz4R5QuZY-SPX6I?authuser=0&hl=ar&rclk=1,روضة الجيل الواعد لرياض الأطفال,4.2,(247),مدرسة,053 477 1477,,نمار,,,غرب الرياض
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B9%D9%88%D8%A7%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f112a26bc41e9:0xa7fb070c1c60f98a!8m2!3d24.5584212!4d46.6100246!16s%2Fg%2F11v0j7jqn1!19sChIJ6UG8JioRLz4RivlgHAwH-6c?authuser=0&hl=ar&rclk=1,العوالي,5.0,(1),حضانة أطفال,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,نمار,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%BA%D8%AF+%D9%81%D8%B1%D8%B9+%D9%84%D8%A8%D9%86+%D9%A1%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f55b7ae0c73:0x7d7dd7fc4771699c!8m2!3d24.609042!4d46.5200659!16s%2Fg%2F11csqdz5d4!19sChIJcwyut1UfLz4RnGlxR_zXfX0?authuser=0&hl=ar&rclk=1,حضانة اطفال الغد فرع لبن ١,3.8,(85),مدرسة,058 300 0484,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B2%D9%8A%D9%86%D8%A9+%D8%A7%D9%84%D8%AF%D9%86%D9%8A%D8%A7+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f8f4238c0a3:0x42fac61a711b8f87!8m2!3d24.6483097!4d46.5773906!16s%2Fg%2F11qm0hbqb_!19sChIJo8A4Qo8fLz4Rh48bcRrG-kI?authuser=0&hl=ar&rclk=1,مركز زينة الدنيا لضيافة الأطفال,4.5,(107),مدرسة,053 513 4660,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%B8%D9%84+%D8%A7%D9%84%D9%87%D9%86%D8%A7%D8%A1%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f76d763d2cf:0x5f975047187a638b!8m2!3d24.6336151!4d46.56459!16s%2Fg%2F11tx4ypzrb!19sChIJz9Jj13YfLz4Ri2N6GEdQl18?authuser=0&hl=ar&rclk=1,حضانة ظل الهناء,4.4,(78),حضانة أطفال,056 778 3991,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%BA%D8%AF+%D9%81%D8%B1%D8%B9+%D9%A2%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f98133ff513:0x5a4e426eda197e55!8m2!3d24.6427292!4d46.5532781!16s%2Fg%2F11k43fj7_5!19sChIJE_U_E5gfLz4RVX4Z2m5CTlo?authuser=0&hl=ar&rclk=1,حضانة اطفال الغد فرع ٢,4.5,(28),مدرسة,057 000 3250,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%85%D8%A7%D9%85%D8%A7+%D8%B3%D8%A7%D8%B1%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f2dcacc0f67:0x7244ea9cc0f368ec!8m2!3d24.6258982!4d46.5475307!16s%2Fg%2F11c5648m70!19sChIJZw_Myi0fLz4R7GjzwJzqRHI?authuser=0&hl=ar&rclk=1,حضانة ماما سارة,4.1,(49),حضانة,059 290 0009,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%82%D8%B5%D8%B5+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f90cac2da21:0xfd8e7f5a698390db!8m2!3d24.6383904!4d46.5606851!16s%2Fg%2F11pttpntf8!19sChIJIdrCypAfLz4R25CDaVp_jv0?authuser=0&hl=ar&rclk=1,مركز قصص الاطفال لضيافة الاطفال,4.3,(37),حضانة أطفال,055 707 6798,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%83%D9%8A%D8%AF+%D9%81%D8%B1%D8%B3%D8%AA+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f000dba2a67:0x5afba01b47cc077a!8m2!3d24.6272153!4d46.5429685!16s%2Fg%2F11vm1_6vp8!19sChIJZyq6DQAfLz4RegfMRxug-1o?authuser=0&hl=ar&rclk=1,كيد فرست لضيافة الاطفال,4.6,(87),حضانة أطفال,,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AE%D8%B7%D9%88%D8%A9+%D8%A7%D9%84%D9%85%D8%A8%D9%83%D8%B1%D8%A9+%D9%84%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%88%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f106c99f263:0xc6193fe1531ba94d!8m2!3d24.6078855!4d46.5256368!16s%2Fg%2F11s49b8gw1!19sChIJY_KZbBAfLz4RTakbU-E_GcY?authuser=0&hl=ar&rclk=1,مركز الخطوة المبكرة لحضانة وضيافة الاطفال,3.7,(40),حضانة أطفال,055 633 3870,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%B3%D9%86%D8%A7+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f4a689963b7:0xaec29307edda732f!8m2!3d24.6362342!4d46.5577008!16s%2Fg%2F11f54lmcrs!19sChIJt2OZaEofLz4RL3Pa7QeTwq4?authuser=0&hl=ar&rclk=1,روضة سنا الطفولة,4.2,(300),مدرسة,053 854 2001,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%88%D9%85%D8%B6%D9%87+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f19d3479cfce9:0xa4a6b7a5e298565d!8m2!3d24.6212338!4d46.5686879!16s%2Fg%2F11w3h6h00j!19sChIJ6fycR9MZLz4RXVaY4qW3pqQ?authuser=0&hl=ar&rclk=1,ومضه لضيافة الأطفال,5.0,(30),حضانة أطفال,059 128 6800,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/Kids+stories/data=!4m7!3m6!1s0x3e2f1f7b4962ded7:0x8f1eefcce50a19bb!8m2!3d24.6383508!4d46.5607144!16s%2Fg%2F11t171ksnk!19sChIJ195iSXsfLz4RuxkK5czvHo8?authuser=0&hl=ar&rclk=1,Kids stories,4.5,(2),حضانة أطفال,055 707 6798,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B2%D9%8A%D9%86%D8%A9+%D8%A7%D9%84%D8%AF%D9%86%D9%8A%D8%A7+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%842%E2%80%AD/data=!4m7!3m6!1s0x3e2f19002124ee1b:0xcabbcb1ed727ac3e!8m2!3d24.60789!4d46.5256076!16s%2Fg%2F11vxlvtyvn!19sChIJG-4kIQAZLz4RPqwn1x7Lu8o?authuser=0&hl=ar&rclk=1,مركز زينة الدنيا لضيافة الأطفال2,4.9,(30),حضانة أطفال,055 633 3870,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%A3%D9%81%D8%B6%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f194852e0b567:0xa1e00fb2120f92e0!8m2!3d24.6372232!4d46.5454765!16s%2Fg%2F11vj2rp229!19sChIJZ7XgUkgZLz4R4JIPErIP4KE?authuser=0&hl=ar&rclk=1,مركز الأفضل,4.8,(23),حضانة أطفال,054 800 6339,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%81%D9%86%D8%A7%D9%86%D9%88%D9%86+%D8%A7%D9%84%D8%B5%D8%BA%D8%A7%D8%B1+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1fec32c9e8cf:0xcebc10094dd120fd!8m2!3d24.6447854!4d46.5739689!16s%2Fg%2F11t959x161!19sChIJz-jJMuwfLz4R_SDRTQkQvM4?authuser=0&hl=ar&rclk=1,مركز الفنانون الصغار لضيافة الأطفال,4.4,(55),رياض أطفال,055 725 7938,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%AC%D9%86%D8%A9+%D8%A7%D9%84%D8%B5%D8%BA%D8%A7%D8%B1+%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f972b4fa5d7:0xb3bedc3fa6e4ec9c!8m2!3d24.6256828!4d46.5530506!16s%2Fg%2F11sw3ll5g6!19sChIJ16VPK5cfLz4RnOzkpj_cvrM?authuser=0&hl=ar&rclk=1,جنة الصغار ضيافة الاطفال,5.0,(17),حضانة,055 785 4344,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A7%D8%B3%D8%B3+%D8%A5%D8%B1%D8%AA%D9%82%D8%A7%D8%A1+%D8%A7%D9%84%D9%85%D8%B9%D8%B1%D9%81%D8%A9+%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f26ccee6f67:0x3d5cc0184baa158a!8m2!3d24.6198228!4d46.5183651!16s%2Fg%2F11lql2906k!19sChIJZ2_uzCYfLz4RihWqSxjAXD0?authuser=0&hl=ar&rclk=1,روضة اسس إرتقاء المعرفة لرياض الاطفال,4.3,(96),حضانة أطفال,054 700 4576,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A3%D8%B1%D8%B6+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D9%88%D8%A7%D9%84%D9%85%D8%B1%D8%AD+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f00012a818d:0xa8bdccd6dbf02d18!8m2!3d24.6241198!4d46.5464512!16s%2Fg%2F11y50mzl0y!19sChIJjYEqAQAfLz4RGC3w29bMvag?authuser=0&hl=ar&rclk=1,مركز أرض الطفولة والمرح لضيافة الأطفال,4.4,(16),حضانة أطفال,055 390 9911,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%A3%D9%8A%D8%A7%D8%AF%D9%8A+%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1+%D8%A7%D9%84%D9%85%D9%85%D9%8A%D8%B2%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f0043c620ef:0x23a4f1e2a289189a!8m2!3d24.6351321!4d46.5352993!16s%2Fg%2F11wblfgqhf!19sChIJ7yDGQwAfLz4RmhiJouLxpCM?authuser=0&hl=ar&rclk=1,مركز الأيادي البيضاء المميزة لضيافة الأطفال,4.6,(22),حضانة أطفال,055 945 1996,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A3%D8%B4%D8%A8%D8%A7%D9%84+%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84+%D9%84%D8%B1%D8%B9%D8%A7%D9%8A%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f088448500d:0xdd2c2861b10d2376!8m2!3d24.6316405!4d46.5556604!16s%2Fg%2F11rq2grsyj!19sChIJDVBIhAgfLz4RdiMNsWEoLN0?authuser=0&hl=ar&rclk=1,مركز أشبال المستقبل لرعاية الأطفال,5.0,(4),حضانة أطفال,055 188 5291,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%AF%D8%A7%D8%B1%D8%B3+%D8%A7%D9%84%D8%A3%D9%81%D9%82+%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9+%28%D9%81%D8%B1%D8%B9+%2F+%D8%B8%D9%87%D8%B1%D8%A9+%D9%84%D8%A8%D9%86%29%E2%80%AD/data=!4m7!3m6!1s0x3e2f0312a466f30f:0xe4d6b7dbfc3bb2fd!8m2!3d24.6329504!4d46.5482307!16s%2Fg%2F11h5557chj!19sChIJD_NmpBIDLz4R_bI7_Nu31uQ?authuser=0&hl=ar&rclk=1,مدارس الأفق العالمية (فرع / ظهرة لبن),4.6,(8),رياض أطفال,011 460 4646,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+210%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f8d3e89c87d:0xb83487e394d4358!8m2!3d24.6516103!4d46.5823662!16s%2Fg%2F11q93z5dq1!19sChIJfciJPo0fLz4RWENNOX5Igws?authuser=0&hl=ar&rclk=1,الروضة 210,3.1,(20),رياض أطفال,055 024 1735,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%A9+%D9%88+%D8%AF%D8%B1%D9%88%D8%B3+%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f2144cfc56e91:0x40dcb2e0523aac6e!8m2!3d24.6207137!4d46.5149038!16s%2Fg%2F11tdllx1b4!19sChIJkW7Fz0QhLz4Rbqw6UuCy3EA?authuser=0&hl=ar&rclk=1,حضانة براعم منزلية و دروس خصوصية,3.0,(2),حضانة أطفال,058 093 9330,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D9%A1%D9%A7%D9%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f217045726303:0x28684d1c68d85f2b!8m2!3d24.6174594!4d46.5106882!16s%2Fg%2F11qbffdd81!19sChIJA2NyRXAhLz4RK1_YaBxNaCg?authuser=0&hl=ar&rclk=1,روضة ١٧٩,3.5,(25),حضانة أطفال,,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%AF%D8%A7%D8%B1+%D8%B1%D9%88%D8%B6%D8%A7%D8%AA+%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D9%86+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f1c008d19cafb:0x351bff1245b25753!8m2!3d24.6409891!4d46.5962334!16s%2Fg%2F11c2l10fk5!19sChIJ-8oZjQAcLz4RU1eyRRL_GzU?authuser=0&hl=ar&rclk=1,دار روضات الجنان النسائية,4.4,(19),مؤسسة تعليمية,011 212 1213,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+%D9%A7%D9%A8+%D8%A8%D8%B8%D9%87%D8%B1%D8%A9+%D9%84%D8%A8%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f192d4daac5b9:0x96a13ae8ec186934!8m2!3d24.6279872!4d46.5639616!16s%2Fg%2F11c1sjt6n8!19sChIJucWqTS0ZLz4RNGkY7Og6oZY?authuser=0&hl=ar&rclk=1,الروضة ٧٨ بظهرة لبن,3.8,(40),مدرسة,011 436 0334,,ظهرة لبن,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f2198c30d8f2d:0xdbd93adeefb93c8b!8m2!3d24.6169857!4d46.510893!16s%2Fg%2F11h3b298jt!19sChIJLY8Nw5ghLz4Rizy579462ds?authuser=0&hl=ar&rclk=1,روضة أطفال,1.8,(5),مدرسة,,,ظهرة لبن,,,غرب الرياض
