url,Name,Rates,Reviews,Type,Phone,Website,Neighborhood,direction
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D9%87+%D8%B3%D9%85%D8%A7+%D8%A7%D9%84%D8%B4%D8%A7%D9%85+%D9%84%D8%B1%D8%B9%D8%A7%D9%8A%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2fab0066125855:0x5411effb93f1e3d2!8m2!3d24.8062139!4d46.9020942!16s%2Fg%2F11wfdlxcnn!19sChIJVVgSZgCrLz4R0uPxk_vvEVQ?authuser=0&hl=ar&rclk=1,روضه سما الشام لرعاية الاطفال,4.0,(2),المرحلة الابتدائية,,,الندوة,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%86%D9%85%D8%A7%D8%A1+%D8%A7%D9%84%D8%B7%D9%81%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f018c3f2a8271:0x7903a89a13083506!8m2!3d24.7624375!4d46.7980625!16s%2Fg%2F11fl07_rls!19sChIJcYIqP4wBLz4RBjUIE5qoA3k?authuser=0&hl=ar&rclk=1,حضانة نماء الطفل,4.9,(156),حضانة أطفال,058 071 7202,,الندوة,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A3%D8%B1%D8%B6%D9%91+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2fabddf3ca4341:0xafd36fb029943506!8m2!3d24.7798166!4d46.8497568!16s%2Fg%2F11wqbltztb!19sChIJQUPK892rLz4RBjWUKbBv068?authuser=0&hl=ar&rclk=1,روضة أرضّ الطفولة الأهلية,5.0,(2),حضانة,055 504 4614,https://www.instagram.com/bbaby__land?igsh=MWt5ZGM3aXN6YXU4aA==,الندوة,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D9%86%D8%AE%D8%A8%D8%A9+%D9%84%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f010af601c703:0xa3829dc9009b8d1!8m2!3d24.7723069!4d46.8081457!16s%2Fg%2F11kqfqm6ft!19sChIJA8cB9goBLz4R0bgJkNwpOAo?authuser=0&hl=ar&rclk=1,حضانة النخبة للطفولة,4.1,(99),حضانة أطفال,050 036 0777,https://www.facebook.com/Eliteacademy365?mibextid=LQQJ4d,الندوة,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%8A%D8%A7%D8%AF%D9%8A+%D9%85%D8%A8%D8%AF%D8%B9%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2fab4e606a7fff:0x166363e714e57292!8m2!3d24.8044177!4d46.8643847!16s%2Fg%2F11stpjkqgx!19sChIJ_39qYE6rLz4RknLlFOdjYxY?authuser=0&hl=ar&rclk=1,مركز ايادي مبدعة,4.9,(60),رياض أطفال,057 078 8708,,الندوة,شرق الرياض
https://www.google.com/maps/place/%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9+%D8%A7%D9%84%D8%B5%D8%BA%D8%A7%D8%B1+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%28%D8%AD%D8%B6%D8%A7%D9%86%D9%87+-%D8%B1%D9%88%D8%B6%D9%87+-+%D8%AF%D9%85%D8%AC+-%D8%AC%D9%84%D8%B3%D8%A7%D8%AA+%D8%AA%D9%86%D9%85%D9%8A%D9%87+%D9%85%D9%87%D8%A7%D8%B1%D8%A7%D8%AA+%29%E2%80%AD/data=!4m7!3m6!1s0x3e2fa929b7ae9c69:0xb18109307b8a546a!8m2!3d24.7335045!4d46.8578914!16s%2Fg%2F11qg5kwxqz!19sChIJaZyutympLz4RalSKezAJgbE?authuser=0&hl=ar&rclk=1,إبداع الصغار لضيافة الأطفال(حضانه -روضه - دمج -جلسات تنميه مهارات ),4.2,(87),حضانة أطفال,055 088 7776,https://instagram.com/children_nursery1?igshid=YmMyMTA2M2Y=,الندوة,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%B9%D8%A8%D8%A7%D9%82%D8%B1%D8%A9+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D9%81%D8%B1%D8%B9+%D8%A7%D9%84%D8%B4%D8%B1%D9%88%D9%82%E2%80%AD/data=!4m7!3m6!1s0x3e2e558f97fe14cb:0x80c6611bfd9cf90d!8m2!3d24.8388369!4d46.8863312!16s%2Fg%2F11vljps308!19sChIJyxT-l49VLj4RDfmc_RthxoA?authuser=0&hl=ar&rclk=1,روضة عباقرة الرياض فرع الشروق,4.7,(22),رياض أطفال,050 799 1930,,الندوة,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D9%85%D9%86%D9%8A%D8%B1%D8%A9+%D8%A8%D9%86%D8%AA+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87+%D8%A7%D9%84%D8%B1%D9%88%D9%8A%D8%AA%D8%B9+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2e558e70baa7dd:0x40c433530e748e2b!8m2!3d24.8387315!4d46.8763034!16s%2Fg%2F11rmq9424p!19sChIJ3ae6cI5VLj4RK450DlMzxEA?authuser=0&hl=ar&rclk=1,مدرسة منيرة بنت عبدالله الرويتع النسائية,4.4,(29),حضانة أطفال,050 173 1396,,الندوة,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2fab93424ef8f3:0xd0c16c370e296362!8m2!3d24.804329!4d46.8643676!16s%2Fg%2F11khz7yxb5!19sChIJ8_hOQpOrLz4RYmMpDjdswdA?authuser=0&hl=ar&rclk=1,روضه,4.0,(2),رياض أطفال,,,الندوة,شرق الرياض
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2faa86ccc2ead5:0x30fa1a226dedb28f!8m2!3d24.7649248!4d46.8301532!16s%2Fg%2F11dx9h2g5v!19sChIJ1erCzIaqLz4Rj7LtbSIa-jA?authuser=0&hl=ar&rclk=1,الروضة الثانية,2.9,(32),حضانة أطفال,050 781 3790,,النهضة,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B3%D9%86%D8%A7%D8%A8%D9%84+%D8%A7%D9%84%D8%B4%D8%B1%D9%82+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f0130ff00b465:0x5120bdba0279870d!8m2!3d24.7547318!4d46.8027747!16s%2Fg%2F11wh6ggns9!19sChIJZbQA_zABLz4RDYd5Arq9IFE?authuser=0&hl=ar&rclk=1,مركز سنابل الشرق لضيافة الأطفال,5.0,(3),حضانة أطفال,053 789 2517,,النهضة,شرق الرياض
https://www.google.com/maps/place/Bedayaat+Nursery+Al+Nahda-+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A8%D8%AF%D8%A7%D9%8A%D8%A7%D8%AA+%D8%A7%D9%84%D9%86%D9%87%D8%B6%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f01023c1cae35:0x9d04a18571b4180b!8m2!3d24.7494262!4d46.7959457!16s%2Fg%2F11k4nh9mqx!19sChIJNa4cPAIBLz4RCxi0cYWhBJ0?authuser=0&hl=ar&rclk=1,Bedayaat Nursery Al Nahda- حضانة بدايات النهضة,4.4,(41),حضانة,9200 16605,,النهضة,شرق الرياض
https://www.google.com/maps/place/Little+inventor+academy/data=!4m7!3m6!1s0x3e2f01185e2504a3:0xc3b55672246f586d!8m2!3d24.7616391!4d46.8207209!16s%2Fg%2F11vb8psrbd!19sChIJowQlXhgBLz4RbVhvJHJWtcM?authuser=0&hl=ar&rclk=1,Little inventor academy,5.0,(5),حضانة أطفال,,,النهضة,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f01057effcded:0x787af5fa2ce845b4!8m2!3d24.7611185!4d46.8210838!16s%2Fg%2F11sv00q4ht!19sChIJ7c3_fgUBLz4RtEXoLPr1eng?authuser=0&hl=ar&rclk=1,حضانة,5.0,(1),رياض أطفال,,,النهضة,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%86%D9%85%D8%A7%D8%A1+%D8%A7%D9%84%D8%B7%D9%81%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f018c3f2a8271:0x7903a89a13083506!8m2!3d24.7624375!4d46.7980625!16s%2Fg%2F11fl07_rls!19sChIJcYIqP4wBLz4RBjUIE5qoA3k?authuser=0&hl=ar&rclk=1,حضانة نماء الطفل,4.9,(156),حضانة أطفال,058 071 7202,,النهضة,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f01242d6be20d:0x801aa27834e7ffa8!8m2!3d24.7629968!4d46.8207055!16s%2Fg%2F11v099ywq2!19sChIJDeJrLSQBLz4RqP_nNHiiGoA?authuser=0&hl=ar&rclk=1,حضانة,,,رياض أطفال,,,النهضة,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D9%88+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%B1%D8%A4%D9%8A%D8%A9+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2faa0a608c1641:0x86d69b072983dcd0!8m2!3d24.7385411!4d46.8265123!16s%2Fg%2F11gbl0bjw0!19sChIJQRaMYAqqLz4R0NyDKQeb1oY?authuser=0&hl=ar&rclk=1,روضة و حضانة رؤية الطفولة,3.1,(49),مدرسة,,,النسيم الغربي,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%AF%D8%A7%D8%B1%D8%B3+%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%AD%D9%8A%D9%86+%D8%A7%D9%84%D8%A7%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f01eee2c3f8bd:0x98fa56aa7578132e!8m2!3d24.7324747!4d46.8101883!16s%2Fg%2F11t8bdbf4d!19sChIJvfjD4u4BLz4RLhN4dapW-pg?authuser=0&hl=ar&rclk=1,مدارس براعم الرياحين الاهلية,4.3,(35),مدرسة ابتدائية,050 165 3800,,النسيم الغربي,شرق الرياض
https://www.google.com/maps/place/%D8%AF%D8%A7%D8%B1%D9%8A+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2faa3f8523b4f5:0x60ca24a3780457d6!8m2!3d24.7479485!4d46.846605!16s%2Fg%2F11gckqjx31!19sChIJ9bQjhT-qLz4R1lcEeKMkymA?authuser=0&hl=ar&rclk=1,داري الصغيرة لضيافة الأطفال,4.3,(70),حضانة أطفال,053 474 9532,,النسيم الغربي,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A7%D9%84%D9%82%D9%8A%D8%B1%D9%88%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f00a2674940ff:0x9e6028562a59508e!8m2!3d24.737271!4d46.818345!16s%2Fg%2F11gbk1_mz5!19sChIJ_0BJZ6IALz4RjlBZKlYoYJ4?authuser=0&hl=ar&rclk=1,روضة القيروان,3.8,(4),مدرسة,056 595 1691,,النسيم الغربي,شرق الرياض
https://www.google.com/maps/place/%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9+%D8%A7%D9%84%D8%B5%D8%BA%D8%A7%D8%B1+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%28%D8%AD%D8%B6%D8%A7%D9%86%D9%87+-%D8%B1%D9%88%D8%B6%D9%87+-+%D8%AF%D9%85%D8%AC+-%D8%AC%D9%84%D8%B3%D8%A7%D8%AA+%D8%AA%D9%86%D9%85%D9%8A%D9%87+%D9%85%D9%87%D8%A7%D8%B1%D8%A7%D8%AA+%29%E2%80%AD/data=!4m7!3m6!1s0x3e2fa929b7ae9c69:0xb18109307b8a546a!8m2!3d24.7335045!4d46.8578914!16s%2Fg%2F11qg5kwxqz!19sChIJaZyutympLz4RalSKezAJgbE?authuser=0&hl=ar&rclk=1,إبداع الصغار لضيافة الأطفال(حضانه -روضه - دمج -جلسات تنميه مهارات ),4.2,(87),حضانة أطفال,055 088 7776,,النسيم الغربي,شرق الرياض
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+102%E2%80%AD/data=!4m7!3m6!1s0x3e2fabc4d08671e7:0xc8d147c7d90235b5!8m2!3d24.7340005!4d46.8425922!16s%2Fg%2F11g3ysljpv!19sChIJ53GG0MSrLz4RtTUC2cdH0cg?authuser=0&hl=ar&rclk=1,الروضة 102,3.9,(17),حضانة أطفال,,,النسيم الغربي,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AD%D9%83%D8%A7%D9%8A%D8%A9+%D8%B9%D8%A8%D9%8A%D8%B1+%D9%84%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2fab46b1cf0b71:0xbb083e078fe20b8b!8m2!3d24.7409757!4d46.8375829!16s%2Fg%2F11s0prj0w2!19sChIJcQvPsUarLz4Riwvijwc-CLs?authuser=0&hl=ar&rclk=1,مركز حكاية عبير لحضانة الأطفال,3.4,(16),حضانة أطفال,,,النسيم الغربي,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%B1%D9%88%D8%A7%D8%AF+%D8%A7%D9%84%D9%85%D8%AC%D8%AF+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9+%D8%B1%D9%88%D8%B6%D8%A9+-+%D8%AA%D9%85%D9%87%D9%8A%D8%AF%D9%8A+-+%D8%A5%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A+%D8%A8%D9%86%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2faa21f1ba8aad:0x7f37d5e806a48b79!8m2!3d24.7332002!4d46.8454159!16s%2Fg%2F11g7csn0dg!19sChIJrYq68SGqLz4ReYukBujVN38?authuser=0&hl=ar&rclk=1,مدرسة رواد المجد الأهلية روضة - تمهيدي - إبتدائي بنات,4.4,(163),مدرسة,053 000 6536,,النسيم الغربي,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D9%87+%D9%84%D8%A7%D8%B1%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2fab7abcf5a0d7:0x910076e1b97b604b!8m2!3d24.7298505!4d46.8267658!16s%2Fg%2F11t20hhctp!19sChIJ16D1vHqrLz4RS2B7ueF2AJE?authuser=0&hl=ar&rclk=1,حضانه لارين,,,مدرسة,,,النسيم الغربي,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A3%D8%AD%D8%A8%D8%A7%D8%A8+%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86+%28%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B3%D9%8A%D9%87+%29%E2%80%AD/data=!4m7!3m6!1s0x3e2e55837efd7ab7:0xd3f55bfae4fe9d9d!8m2!3d24.8175844!4d46.8330223!16s%2Fg%2F11y1g2s2j6!19sChIJt3r9foNVLj4RnZ3-5Ppb9dM?authuser=0&hl=ar&rclk=1,حضانة أحباب الرحمن (القادسيه ),4.5,(29),حضانة أطفال,055 831 8230,,القادسية,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AB%D9%85%D8%A7%D8%B1+%D8%A7%D9%84%D8%BA%D8%AF+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2e55efcc8cca87:0xfa3dd61935f7991c!8m2!3d24.8166479!4d46.8258413!16s%2Fg%2F11rtdk0dm5!19sChIJh8qMzO9VLj4RHJn3NRnWPfo?authuser=0&hl=ar&rclk=1,مركز ثمار الغد لضيافة الاطفال,4.4,(140),رياض أطفال,059 065 4983,,القادسية,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A8%D9%87%D9%8A%D8%AC+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2eff00509b18c1:0x1da53dc95dc9669c!8m2!3d24.8196242!4d46.809375!16s%2Fg%2F11vt8xn6f_!19sChIJwRibUAD_Lj4RnGbJXck9pR0?authuser=0&hl=ar&rclk=1,روضة بهيج لضيافة الأطفال,4.6,(26),رياض أطفال,053 931 1699,,القادسية,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D9%88%D8%A7%D8%AD%D8%A9+%D8%B7%D9%81%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2eff001fff59c1:0x30d9b20fdf31b0e!8m2!3d24.827734!4d46.8117771!16s%2Fg%2F11vxv_g7fc!19sChIJwVn_HwD_Lj4RDhvz_SCbDQM?authuser=0&hl=ar&rclk=1,روضة واحة طفلي,4.7,(32),حضانة أطفال,050 688 8459,,القادسية,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%AB%D9%85%D8%A7%D8%B1+%D8%A7%D9%84%D8%BA%D8%AF+%28%D8%B1%D9%88%D8%B6%D8%A9%D8%8C+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%29%E2%80%AD/data=!4m7!3m6!1s0x3e2effd8d2e51b53:0xf77c15ed7c86d5f!8m2!3d24.8098656!4d46.8130791!16s%2Fg%2F11vx42t4kd!19sChIJUxvl0tj_Lj4RX23I117Bdw8?authuser=0&hl=ar&rclk=1,روضة ثمار الغد (روضة، حضانة ),4.5,(31),رياض أطفال,053 656 1302,,القادسية,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D9%88%D8%A7%D8%AF%D9%8A+%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2e550066ade807:0x52c682ef5fb9cb2a!8m2!3d24.8108696!4d46.8267701!16s%2Fg%2F11y3cn6xnb!19sChIJB-itZgBVLj4RKsu5X--CxlI?authuser=0&hl=ar&rclk=1,روضة وادي الأمان,5.0,(21),حضانة أطفال,053 881 4194,,القادسية,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A3%D8%AD%D8%A8%D8%A7%D8%A8+%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86+2%E2%80%AD/data=!4m7!3m6!1s0x3e2eff856e1c8eb5:0xaa3440019ce0fb86!8m2!3d24.8130125!4d46.8154768!16s%2Fg%2F11st6bgr1t!19sChIJtY4cboX_Lj4RhvvgnAFANKo?authuser=0&hl=ar&rclk=1,حضانة أحباب الرحمن 2,5.0,(5),حضانة أطفال,055 831 8230,,القادسية,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%B1%D9%88%D8%B6%D9%87+%D9%88%D8%AA%D9%85%D9%87%D9%8A%D8%AF%D9%8A+%D8%A7%D9%82%D8%B1%D8%A7%D8%A1+%D9%88%D8%AF%D8%A7%D8%B1+%D8%AA%D8%AD%D9%81%D9%8A%D8%B8%E2%80%AD/data=!4m7!3m6!1s0x3e2effc03212c755:0xfb465415c8a9ea59!8m2!3d24.8267649!4d46.8113957!16s%2Fg%2F11s5qr12w8!19sChIJVccSMsD_Lj4RWeqpyBVURvs?authuser=0&hl=ar&rclk=1,مدرسة روضه وتمهيدي اقراء ودار تحفيظ,3.8,(8),رياض أطفال,050 017 7471,,القادسية,شرق الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A3%D9%82%D8%B1%D8%A7%D8%A4%E2%80%AD/data=!4m7!3m6!1s0x3e2eff4b454b3e27:0x2c0ff158fc56d007!8m2!3d24.8271327!4d46.8131992!16s%2Fg%2F11q433ltw5!19sChIJJz5LRUv_Lj4RB9BW_FjxDyw?authuser=0&hl=ar&rclk=1,روضة أقراؤ,2.3,(3),رياض أطفال,,,القادسية,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D9%82%D8%AF%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3e2f018c6ff36003:0xff19c7e3a3db24a8!8m2!3d24.7571211!4d46.7540719!16s%2Fg%2F11h1vgdcff!19sChIJA2Dzb4wBLz4RqCTbo-PHGf8?authuser=0&hl=ar&rclk=1,حضانة القدس,3.7,(15),مدرسة,055 443 3815,,القدس,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%85%D9%88%D8%B3%D9%88%D8%B9%D8%A9+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e28234f85122b13:0xc40d3398f0e3c9eb!8m2!3d24.7451087!4d46.7483427!16s%2Fg%2F11j6zzkhc2!19sChIJEysShU8jKD4R68nj8JgzDcQ?authuser=0&hl=ar&rclk=1,مركز موسوعة الطفولة لضيافة الاطفال,4.6,(170),حضانة أطفال,055 819 5030,https://encykids.sa/,القدس,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B9%D9%88%D8%A7%D9%85%D9%84+%D8%A7%D9%84%D9%86%D8%AC%D8%A7%D8%AD+%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A7%D9%87%D9%84%D9%8A%D8%A9+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2efdf6e09bec03:0x106806906d874918!8m2!3d24.8221903!4d46.7398826!16s%2Fg%2F11jsj4vmjd!19sChIJA-yb4Pb9Lj4RGEmHbZAGaBA?authuser=0&hl=ar&rclk=1,مركز عوامل النجاح ضيافة الاطفال الاهلية حضانة,4.7,(97),مركز لرعاية الأطفال,055 201 0393,https://success-ksa.com/,قرطبة,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%88%D8%B7%D9%86+%D8%A7%D9%84%D8%B5%D8%BA%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2efd2480561f11:0xe832597403b530d6!8m2!3d24.8282084!4d46.7454391!16s%2Fg%2F11jtdhp344!19sChIJER9WgCT9Lj4R1jC1A3RZMug?authuser=0&hl=ar&rclk=1,حضانة وطن الصغار,4.5,(22),حضانة,053 234 4841,https://www.instagram.com/kidss_home_/,قرطبة,شرق الرياض
https://www.google.com/maps/place/%D9%85%D9%83%D8%B9%D8%A8%D8%A7%D8%AA+%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efd5a415b6bef:0xe914b6a6b1f5aa6b!8m2!3d24.8194079!4d46.7309951!16s%2Fg%2F11rfdfpk6j!19sChIJ72tbQVr9Lj4Ra6r1saa2FOk?authuser=0&hl=ar&rclk=1,مكعبات ضيافة أطفال,4.1,(124),مركز لرعاية الأطفال,055 206 1001,https://instagram.com/blocksdc?utm_medium=copy_link,قرطبة,شرق الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%87%D8%A7%D8%A8%D9%8A%D9%86%D9%8A%D8%B3+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efdb09842f5df:0x27d3195f6f54e6e5!8m2!3d24.7990148!4d46.7342808!16s%2Fg%2F11r4wz375d!19sChIJ3_VCmLD9Lj4R5eZUb18Z0yc?authuser=0&hl=ar&rclk=1,حضانة هابينيس لضيافة الاطفال,4.0,(60),حضانة أطفال,055 285 5323,,قرطبة,شرق الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%85%D8%AC%D8%B1%D8%A9+%D8%A7%D9%84%D8%B7%D9%81%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efd4f2c87e3b3:0x5380bf2090937174!8m2!3d24.8189234!4d46.7472337!16s%2Fg%2F11krdwj4kz!19sChIJs-OHLE_9Lj4RdHGTkCC_gFM?authuser=0&hl=ar&rclk=1,مركز مجرة الطفل,4.1,(70),حضانة أطفال,053 498 9723,https://linktr.ee/galaxykids_2030,قرطبة,شرق الرياض
https://www.google.com/maps/place/Bedayaat+Nursery+%D9%8EQurtoba+-+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A8%D8%AF%D8%A7%D9%8A%D8%A7%D8%AA+%D9%82%D8%B1%D8%B7%D8%A8%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2efdcbfff553d5:0xf979846d69132882!8m2!3d24.8105224!4d46.743692!16s%2Fg%2F11gkxc6rt4!19sChIJ1VP1_8v9Lj4RgigTaW2Eefk?authuser=0&hl=ar&rclk=1,Bedayaat Nursery َQurtoba - حضانة بدايات قرطبة,4.1,(93),حضانة,9200 16605,http://www.bedayaat.com.sa/,قرطبة,شرق الرياض
